2023-02-04 11:15:18 [INFO] [SUCCESS]	[ID: 485302]  Title: TNF             	Price:61.99$	Link:https://shp.pub/6lmnpg	Aff_link:https://s.click.aliexpress.com/e/_Ez2ORy1	Saved-> 	Images files:['485302', '485301', '485300', '485299', '485298', '485297', '485296', '485295']	img count: 7
2023-02-04 11:15:25 [INFO] [SUCCESS]	[ID: 485294]  Title: NIKE            	Price:75$	Link:https://bit.ly/3Q1O4fG	Aff_link:https://s.click.aliexpress.com/e/_EwqIuRT	Saved-> 	Images files:['485294', '485293', '485292', '485291', '485290', '485289']	img count: 5
2023-02-04 11:15:34 [INFO] [SUCCESS]	[ID: 485288]  Title: NIKE            	Price:75$	Link:https://bit.ly/3Q1O4fG	Aff_link:https://s.click.aliexpress.com/e/_EHyMAVB	Saved-> 	Images files:['485288', '485287', '485286', '485285', '485284', '485283', '485282', '485281']	img count: 7
2023-02-04 11:15:42 [INFO] [SUCCESS]	[ID: 485280]  Title: NIKE            	Price:89$	Link:https://bit.ly/3G0MupP	Aff_link:https://s.click.aliexpress.com/e/_EH3MM4N	Saved-> 	Images files:['485280', '485279', '485278', '485277', '485276', '485275']	img count: 5
2023-02-04 11:15:50 [INFO] [SUCCESS]	[ID: 485274]  Title: NIKE            	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_EzEFqcN	Saved-> 	Images files:['485274', '485273', '485272', '485271', '485270', '485269', '485268', '485267', '485266']	img count: 8
2023-02-04 11:15:58 [INFO] [SUCCESS]	[ID: 485265]  Title: NIKE            	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_EIdu2WZ	Saved-> 	Images files:['485265', '485264', '485263', '485262', '485261', '485260', '485259', '485258', '485257', '485256']	img count: 9
2023-02-04 11:16:05 [INFO] [SUCCESS]	[ID: 485255]  Title: NIKE            	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_EwxRWyN	Saved-> 	Images files:['485255', '485254', '485253', '485252', '485251', '485250', '485249', '485248']	img count: 7
2023-02-04 11:16:11 [INFO] [SUCCESS]	[ID: 485247]  Title: NIKE            	Price:53$	Link:https://bit.ly/3WvKmgS	Aff_link:https://s.click.aliexpress.com/e/_EICyrlj	Saved-> 	Images files:['485247', '485246', '485245', '485244']	img count: 3
2023-02-04 11:16:20 [INFO] [SUCCESS]	[ID: 485243]  Title: NIKE            	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_EJkpjiH	Saved-> 	Images files:['485243', '485242', '485241', '485240', '485239', '485238', '485237', '485236', '485235', '485234']	img count: 9
2023-02-04 11:16:26 [INFO] [SUCCESS]	[ID: 485233]  Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EusUvgp	Saved-> 	Images files:['485233', '485232', '485231', '485230']	img count: 3
2023-02-04 11:16:29 [ERROR] [FAILED]	[ID: 485229]  Title: Catalogs

1) https 	Price:$	Link:https://hypeallie.online/jackzhang/	Aff_link:No Ali Express link detected	Saved-> 	Images files:['485229']	img count: 0
2023-02-04 11:16:38 [INFO] [SUCCESS]	[ID: 485228]  Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_ExSzK1J	Saved-> 	Images files:['485228', '485227', '485226', '485225', '485224', '485223', '485222', '485221', '485220', '485219']	img count: 9
2023-02-04 11:16:46 [INFO] [SUCCESS]	[ID: 485218]  Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_Euzoo7x	Saved-> 	Images files:['485218', '485217', '485216', '485215', '485214', '485213', '485212', '485211', '485210', '485209']	img count: 9
2023-02-04 11:16:53 [INFO] [SUCCESS]	[ID: 485208]  Title: NIKE            	Price:9.9$	Link:https://bit.ly/3I7OQ9a	Aff_link:https://s.click.aliexpress.com/e/_EHm4j29	Saved-> 	Images files:['485208', '485207', '485206', '485205', '485204']	img count: 4
2023-02-04 11:17:11 [INFO] [SUCCESS]	[ID: 485203]  Title: Dyson hair dryer h 	Price:156$	Link:https://bit.ly/3Y0ITzM	Aff_link:https://s.click.aliexpress.com/e/_EzCynMh	Saved-> 	Images files:['485203', '485202', '485201', '485200', '485199', '485198', '485197', '485196', '485195', '485194']	img count: 9
2023-02-04 11:17:16 [INFO] [SUCCESS]	[ID: 485193]  Title: NIKE            	Price:9.9$	Link:https://bit.ly/3I7OQ9a	Aff_link:https://s.click.aliexpress.com/e/_EIMsRaz	Saved-> 	Images files:['485193', '485192', '485191']	img count: 2
2023-02-04 11:17:24 [INFO] [SUCCESS]	[ID: 485190]  Title: NIKE            	Price:52$	Link:https://bit.ly/3WPCerm	Aff_link:https://s.click.aliexpress.com/e/_EuiOpPR	Saved-> 	Images files:['485190', '485189', '485188', '485187', '485186', '485185', '485184']	img count: 6
